Indicador,CodDepto,Departamento,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2020-12,255918.00,13035.00,19.63
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2021-03,291942.00,14493.00,20.14
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2021-06,498892.00,19711.00,25.31
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2021-09,676707.00,18042.00,37.51
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2021-12,421295.00,14891.00,28.29
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2022-03,482650.00,20724.00,23.29
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2022-06,380569.00,21260.00,17.90
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2022-09,412777.00,22267.00,18.54
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,15,Boyacá,1,Minutos,2022-12,314102.00,19296.00,16.28
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2017-06,114642.00,16756.00,6.84
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2017-12,109837.00,15241.00,7.21
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2018-06,96732.00,18722.00,5.17
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2018-12,145149.00,25047.00,5.80
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2019-06,243849.00,32470.00,7.51
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2019-12,168348.00,26374.00,6.38
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2020-03,53326.00,11467.00,4.65
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2020-06,20828.00,7864.00,2.65
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2020-09,36169.00,10193.00,3.55
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2020-12,64121.00,11882.00,5.40
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2021-03,49204.00,9180.00,5.36
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2021-06,99106.00,13631.00,7.27
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2021-09,59799.00,11640.00,5.14
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2021-12,62121.00,14016.00,4.43
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2022-03,125911.00,16035.00,7.85
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2022-06,105765.00,12988.00,8.14
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2022-09,80488.00,12228.00,6.58
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,15,Boyacá,1,Días,2022-12,79533.00,11261.00,7.06
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2017-06,102888.00,107965.00,95.30
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2017-12,101910.00,107198.00,95.07
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2018-06,110751.00,116526.00,95.04
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2018-12,1229825.00,1234564.00,99.62
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2019-06,149653.00,155946.00,95.96
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2019-12,152531.00,158265.00,96.38
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2020-03,85989.00,88539.00,97.12
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2020-06,57263.00,59046.00,96.98
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2020-09,63329.00,65129.00,97.24
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2020-12,65938.00,67635.00,97.49
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2021-03,73889.00,77480.00,95.37
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2021-06,81004.00,85329.00,94.93
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2021-09,76395.00,78323.00,97.54
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2021-12,86984.00,91507.00,95.06
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2022-03,90357.00,93390.00,96.75
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2022-06,83406.00,86419.00,96.51
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2022-09,91457.00,93953.00,97.34
Proporción de Satisfacción Global de los usuarios en la IPS,15,Boyacá,100,Porcentaje,2022-12,102949.00,105916.00,97.20
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2017-06,262545.00,119550.00,2.20
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2017-12,211111.00,80648.00,2.62
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2018-06,436899.00,167060.00,2.62
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2018-12,388309.00,159489.00,2.43
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2019-06,475735.00,160187.00,2.97
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2019-12,330084.00,156146.00,2.11
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2020-03,192760.00,68240.00,2.82
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2020-06,26990.00,37352.00,0.72
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2020-09,55264.00,58088.00,0.95
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2020-12,116928.00,68176.00,1.72
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2021-03,153460.00,81595.00,1.88
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2021-06,186708.00,87231.00,2.14
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2021-09,180987.00,94110.00,1.92
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2021-12,227528.00,91048.00,2.50
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2022-03,226114.00,109841.00,2.06
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2022-06,168973.00,79361.00,2.13
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2022-09,133687.00,63820.00,2.09
Tiempo promedio de espera para la asignación de cita de  Odontología General,15,Boyacá,1,Días,2022-12,95939.00,53793.00,1.78
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2017-06,69513.00,13942.00,4.99
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2017-12,44489.00,8426.00,5.28
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2018-06,44080.00,14039.00,3.14
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2018-12,78263.00,22238.00,3.52
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2019-06,123501.00,23542.00,5.25
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2019-12,138096.00,22252.00,6.21
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2020-03,49114.00,9886.00,4.97
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2020-06,10542.00,4987.00,2.11
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2020-09,31264.00,8416.00,3.71
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2020-12,51886.00,8583.00,6.05
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2021-03,24840.00,7851.00,3.16
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2021-06,43176.00,14083.00,3.07
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2021-09,39890.00,12748.00,3.13
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2021-12,51114.00,14605.00,3.50
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2022-03,100065.00,20653.00,4.85
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2022-06,57132.00,12492.00,4.57
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2022-09,40207.00,11393.00,3.53
Tiempo promedio de espera para la asignación de cita de  Pediatría ,15,Boyacá,1,Días,2022-12,56326.00,11377.00,4.95
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2017-06,69785.00,12115.00,5.76
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2017-12,63617.00,11530.00,5.52
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2018-06,59132.00,11762.00,5.03
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2018-12,97732.00,19007.00,5.14
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2019-06,161426.00,20045.00,8.05
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2019-12,134869.00,18793.00,7.18
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2020-03,36599.00,8465.00,4.32
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2020-06,10485.00,4408.00,2.38
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2020-09,29972.00,7741.00,3.87
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2020-12,28835.00,8090.00,3.56
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2021-03,35217.00,6771.00,5.20
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2021-06,42033.00,11351.00,3.70
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2021-09,34370.00,9277.00,3.70
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2021-12,57342.00,11837.00,4.84
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2022-03,64243.00,10096.00,6.36
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2022-06,77027.00,10196.00,7.55
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2022-09,56887.00,10317.00,5.51
Tiempo promedio de espera para la asignación de cita de  Ginecología,15,Boyacá,1,Días,2022-12,44919.00,7355.00,6.11
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2017-06,40532.00,4942.00,8.20
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2017-12,22277.00,4005.00,5.56
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2018-06,20198.00,7611.00,2.65
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2018-12,22033.00,10879.00,2.03
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2019-06,49856.00,9399.00,5.30
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2019-12,43785.00,7783.00,5.63
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2020-03,12814.00,2937.00,4.36
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2020-06,6902.00,2855.00,2.42
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2020-09,15136.00,3978.00,3.80
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2020-12,11767.00,3600.00,3.27
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2021-03,15110.00,4136.00,3.65
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2021-06,17020.00,4378.00,3.89
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2021-09,16254.00,4522.00,3.59
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2021-12,22842.00,5006.00,4.56
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2022-03,22142.00,5539.00,4.00
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2022-06,11686.00,2836.00,4.12
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2022-09,12217.00,2689.00,4.54
Tiempo promedio de espera para la asignación de cita de  Obstetricia,15,Boyacá,1,Días,2022-12,12116.00,2425.00,5.00
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2017-06,76503.00,10630.00,7.20
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2017-12,66460.00,7993.00,8.31
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2018-06,54255.00,8878.00,6.11
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2018-12,68966.00,13008.00,5.30
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2019-06,102863.00,13565.00,7.58
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2019-12,65852.00,9826.00,6.70
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2020-03,25891.00,5166.00,5.01
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2020-06,3723.00,1438.00,2.59
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2020-09,15020.00,3995.00,3.76
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2020-12,19841.00,4221.00,4.70
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2021-03,18210.00,3740.00,4.87
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2021-06,28066.00,5961.00,4.71
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2021-09,28693.00,6583.00,4.36
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2021-12,44259.00,7259.00,6.10
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2022-03,31434.00,6565.00,4.79
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2022-06,49938.00,7588.00,6.58
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2022-09,48990.00,5943.00,8.24
Tiempo promedio de espera para la asignación de cita de  Cirugía General,15,Boyacá,1,Días,2022-12,33544.00,5490.00,6.11
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2017-06,567893.00,95913.00,5.92
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2017-12,250615.00,43323.00,5.78
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2018-06,311567.00,73024.00,4.27
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2018-12,325250.00,61377.00,5.30
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2019-06,383313.00,57139.00,6.71
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2019-12,345561.00,55372.00,6.24
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2020-03,211367.00,34997.00,6.04
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2020-06,55908.00,11727.00,4.77
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2020-09,34840.00,13932.00,2.50
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2020-12,94693.00,23143.00,4.09
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2021-03,124334.00,30057.00,4.14
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2021-06,162333.00,38936.00,4.17
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2021-09,159312.00,39010.00,4.08
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2021-12,247384.00,38670.00,6.40
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2022-03,191132.00,36837.00,5.19
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2022-06,271458.00,40864.00,6.64
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2022-09,409902.00,44298.00,9.25
Tiempo promedio de espera para la toma de Ecografía,15,Boyacá,1,Días,2022-12,346184.00,43924.00,7.88
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2017-06,8714.00,216.00,40.34
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2017-12,3800.00,305.00,12.46
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2018-06,12915.00,647.00,19.96
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2018-12,15079.00,740.00,20.38
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2019-06,13071.00,912.00,14.33
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2019-12,14647.00,1023.00,14.32
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2020-03,2146.00,155.00,13.85
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2020-06,2467.00,100.00,24.67
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2020-09,12119.00,295.00,41.08
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2020-12,5519.00,367.00,15.04
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2021-03,3627.00,351.00,10.33
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2021-06,6246.00,355.00,17.59
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2021-09,6175.00,527.00,11.72
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2021-12,8046.00,755.00,10.66
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2022-03,30314.00,801.00,37.85
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2022-06,7301.00,580.00,12.59
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2022-09,7942.00,606.00,13.11
Tiempo promedio de espera para la realización de Cirugía de Cataratas,15,Boyacá,1,Días ,2022-12,10695.00,465.00,23.00
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2017-06,118413.00,121279.00,97.64
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2017-12,100436.00,103060.00,97.45
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2018-06,106950.00,109623.00,97.56
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2018-12,117508.00,119888.00,98.01
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2019-06,145738.00,148865.00,97.90
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2019-12,156580.00,159889.00,97.93
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2020-03,85844.00,87049.00,98.62
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2020-06,56542.00,57868.00,97.71
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2020-09,64150.00,65083.00,98.57
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2020-12,65081.00,66524.00,97.83
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2021-03,74703.00,76324.00,97.88
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2021-06,80067.00,81991.00,97.65
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2021-09,75241.00,76225.00,98.71
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2021-12,84906.00,87833.00,96.67
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2022-03,88333.00,92227.00,95.78
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2022-06,81756.00,83592.00,97.80
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2022-09,88438.00,90779.00,97.42
Proporción de usuarios que recomendaría su IPS a familiares y amigos,15,Boyacá,100,Porcentaje,2022-12,90646.00,92725.00,97.76
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2017-06,1025212.00,286927.00,3.57
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2017-12,692071.00,236848.00,2.92
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2018-06,1186465.00,317870.00,3.73
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2018-12,664046.00,240950.00,2.76
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2019-06,811250.00,310877.00,2.61
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2019-12,970652.00,245694.00,3.95
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2020-03,685890.00,190435.00,3.60
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2020-06,183502.00,99134.00,1.85
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2020-09,430632.00,141503.00,3.04
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2020-12,496088.00,124433.00,3.99
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2021-03,768967.00,198634.00,3.87
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2021-06,696930.00,175669.00,3.97
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2021-09,401947.00,128243.00,3.13
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2021-12,393289.00,116980.00,3.36
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2022-03,732655.00,197968.00,3.70
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2022-06,574374.00,148362.00,3.87
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2022-09,436213.00,135699.00,3.21
Tiempo promedio de espera para la asignación de cita de  Medicina General,17,Caldas,1,Días,2022-12,307328.00,101474.00,3.03
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2017-06,26302.00,8011.00,3.28
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2017-12,17300.00,6755.00,2.56
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2018-06,32926.00,8486.00,3.88
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2018-12,59862.00,11235.00,5.33
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2019-06,73227.00,14919.00,4.91
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2019-12,61035.00,9834.00,6.21
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2020-03,55044.00,8491.00,6.48
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2020-06,9083.00,2371.00,3.83
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2020-09,22596.00,5545.00,4.08
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2020-12,24539.00,7018.00,3.50
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2021-03,36455.00,7777.00,4.69
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2021-06,8400.00,7867.00,1.07
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2021-09,8522.00,2565.00,3.32
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2021-12,9045.00,2242.00,4.03
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2022-03,8648.00,2433.00,3.55
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2022-06,12086.00,2504.00,4.83
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2022-09,14512.00,3414.00,4.25
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,17,Caldas,1,Días,2022-12,44333.00,6215.00,7.13
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,17,Caldas,1,Días,2017-06,1977.00,133.00,14.86
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,17,Caldas,1,Días,2017-12,2588.00,98.00,26.41
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,17,Caldas,1,Días,2018-06,3739.00,180.00,20.77
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,17,Caldas,1,Días,2018-12,3070.00,121.00,25.37
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,17,Caldas,1,Días,2019-06,3678.00,202.00,18.21
