Indicador,CodDepto,Departamento,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de hospitalización,8,Atlántico,1000,Tasa,2022-12,155.00,88744.00,1.75
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2017-06,45.00,195465.00,0.23
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2017-12,28.00,195786.00,0.14
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2018-06,74.00,349724.00,0.21
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2018-12,92.00,191477.00,0.48
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2019-06,77.00,201787.00,0.38
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2019-12,129.00,179697.00,0.72
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2020-03,43.00,86170.00,0.50
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2020-06,23.00,53465.00,0.43
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2020-09,38.00,43092.00,0.88
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2020-12,32.00,54791.00,0.58
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2021-03,35.00,49433.00,0.71
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2021-06,55.00,36404.00,1.51
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2021-09,39.00,66093.00,0.59
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2021-12,52.00,41433.00,1.26
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2022-03,60.00,11888.00,5.05
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2022-06,72.00,42430.00,1.70
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2022-09,57.00,68544.00,0.83
Tasa de caída de pacientes en el servicio de urgencias,8,Atlántico,1000,Tasa,2022-12,47.00,35041.00,1.34
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2017-06,71.00,1149823.00,0.06
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2017-12,36.00,1208157.00,0.03
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2018-06,55.00,1260494.00,0.04
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2018-12,38.00,1535971.00,0.02
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2019-06,41.00,1822855.00,0.02
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2019-12,51.00,1912940.00,0.03
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2020-03,16.00,1160117.00,0.01
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2020-06,3.00,648721.00,0.00
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2020-09,5.00,765033.00,0.01
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2020-12,11.00,1037999.00,0.01
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2021-03,8.00,1001121.00,0.01
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2021-06,16.00,853122.00,0.02
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2021-09,10.00,1185556.00,0.01
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2021-12,8.00,885584.00,0.01
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2022-03,9.00,566864.00,0.02
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2022-06,14.00,1178821.00,0.01
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2022-09,14.00,1297766.00,0.01
Tasa de caída de pacientes en el servicio de consulta externa,8,Atlántico,1000,Tasa,2022-12,22.00,1037970.00,0.02
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2017-06,31.00,981738.00,0.03
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2017-12,21.00,1077782.00,0.02
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2018-06,57.00,969203.00,0.06
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2018-12,22.00,1487458.00,0.01
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2019-06,46.00,967675.00,0.05
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2019-12,25.00,1524953.00,0.02
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2020-03,10.00,956410.00,0.01
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2020-06,10.00,416441.00,0.02
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2020-09,9.00,520647.00,0.02
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2020-12,8.00,805045.00,0.01
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2021-03,11.00,1229819.00,0.01
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2021-06,15.00,765780.00,0.02
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2021-09,16.00,1059719.00,0.02
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2021-12,30.00,934403.00,0.03
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2022-03,24.00,370928.00,0.06
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2022-06,15.00,1223796.00,0.01
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2022-09,26.00,848156.00,0.03
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,8,Atlántico,1000,Tasa,2022-12,19.00,712566.00,0.03
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2017-06,161.00,25712.00,0.63
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2017-12,167.00,28780.00,0.58
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2018-06,181.00,35792.00,0.51
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2018-12,263.00,69002.00,0.38
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2019-06,470.00,52462.00,0.90
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2019-12,435.00,57690.00,0.75
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2020-03,8134.00,31170.00,26.10
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2020-06,130.00,53074.00,0.24
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2020-09,157.00,21550.00,0.73
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2020-12,275.00,54575.00,0.50
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2021-03,85.00,19950.00,0.43
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2021-06,207.00,13493.00,1.53
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2021-09,8170.00,27428.00,29.79
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2021-12,116.00,18105.00,0.64
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2022-03,18174.00,16749.00,108.51
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2022-06,18195.00,27892.00,65.23
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2022-09,153.00,40673.00,0.38
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,8,Atlántico,100,Por 100 (%),2022-12,140.00,17515.00,0.80
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2017-06,65.00,195465.00,0.03
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2017-12,68.00,195786.00,0.03
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2018-06,83.00,158439.00,0.05
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2018-12,61.00,182890.00,0.03
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2019-06,78.00,221012.00,0.04
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2019-12,119.00,179697.00,0.07
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2020-03,38.00,86170.00,0.04
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2020-06,26.00,53465.00,0.05
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2020-09,34.00,43092.00,0.08
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2020-12,49.00,54791.00,0.09
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2021-03,51.00,49433.00,0.10
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2021-06,53.00,36404.00,0.15
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2021-09,81.00,66093.00,0.12
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2021-12,67.00,41433.00,0.16
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2022-03,72.00,11888.00,0.61
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2022-06,8092.00,42430.00,19.07
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2022-09,53.00,53072.00,0.10
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,8,Atlántico,100,Por 100 (%),2022-12,68.00,35041.00,0.19
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2017-06,83.00,160603.00,0.52
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2017-12,120.00,155884.00,0.77
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2018-06,147.00,187565.00,0.78
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2018-12,120.00,391077.00,0.31
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2019-06,165.00,294976.00,0.56
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2019-12,230.00,305219.00,0.75
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2020-03,67.00,214236.00,0.31
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2020-06,54.00,370295.00,0.15
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2020-09,107.00,119991.00,0.89
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2020-12,91.00,384918.00,0.24
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2021-03,107.00,110636.00,0.97
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2021-06,212.00,81440.00,2.60
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2021-09,184.00,154169.00,1.19
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2021-12,171.00,96805.00,1.77
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2022-03,198.00,54836.00,3.61
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2022-06,209.00,164950.00,1.27
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2022-09,250.00,215047.00,1.16
Tasa de úlceras por presión.,8,Atlántico,1000,Por 1000 días paciente,2022-12,189.00,88744.00,2.13
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2017-06,68.00,46291.00,0.15
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2017-12,204.00,59824.00,0.34
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2018-06,179.00,63495.00,0.28
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2018-12,325.00,83665.00,0.39
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2019-06,327.00,96536.00,0.34
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2019-12,1650.00,83191.00,1.98
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2020-03,110.00,40237.00,0.27
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2020-06,163.00,24195.00,0.67
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2020-09,267.00,32281.00,0.83
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2020-12,297.00,41231.00,0.72
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2021-03,199.00,36842.00,0.54
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2021-06,184.00,36639.00,0.50
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2021-09,342.00,50434.00,0.68
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2021-12,237.00,50794.00,0.47
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2022-03,264.00,54107.00,0.49
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2022-06,339.00,63370.00,0.53
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2022-09,364.00,62879.00,0.58
Proporción de cancelación de cirugía,8,Atlántico,100,Porcentaje,2022-12,356.00,63824.00,0.56
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2017-06,2577.00,187539.00,1.37
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2017-12,1847.00,194422.00,0.95
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2018-06,1937.00,176043.00,1.10
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2018-12,1974.00,183089.00,1.08
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2019-06,2135.00,199894.00,1.07
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2019-12,1820.00,175408.00,1.04
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2020-06,1454.00,139303.00,1.04
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2020-12,1023.00,118750.00,0.86
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2021-06,945.00,125923.00,0.75
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2021-12,849.00,106969.00,0.79
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,8,Atlántico,100,Porcentaje,2022-06,833.00,76384.00,1.09
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2016-12,242.00,72862.00,3.32
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2017-12,525.00,149401.00,3.51
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2018-12,368.00,159943.00,2.30
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2019-12,389.00,167003.00,2.33
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2020-12,714.00,211282.00,3.38
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2021-12,575.00,343736.00,1.67
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2016-12,77.00,22488.00,3.42
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2017-12,73.00,44551.00,1.64
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2018-12,22.00,44349.00,0.50
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2019-12,169.00,47072.00,3.59
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2020-12,102.00,35406.00,2.88
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2021-12,128.00,49985.00,2.56
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2016-12,45.00,13851.00,3.25
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2017-12,126.00,28975.00,4.35
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2018-12,166.00,29532.00,5.62
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2019-12,134.00,36290.00,3.69
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2020-12,43.00,21167.00,2.03
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),11,"Bogotá, D.C.",1000,Tasa,2021-12,95.00,33801.00,2.81
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2016-12,190.00,71041.00,2.67
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2017-12,265.00,137511.00,1.93
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2018-12,246.00,142519.00,1.73
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2019-12,280.00,148128.00,1.89
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2020-12,348.00,194545.00,1.79
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2021-12,710.00,324661.00,2.19
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2016-12,18.00,10194.00,1.77
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2017-12,31.00,20907.00,1.48
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2018-12,36.00,21660.00,1.66
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2019-12,38.00,24682.00,1.54
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2020-12,4.00,14887.00,0.27
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),11,"Bogotá, D.C.",1000,Tasa,2021-12,30.00,21317.00,1.41
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2016-12,101.00,48916.00,2.06
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2017-12,110.00,94843.00,1.16
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2018-12,77.00,101349.00,0.76
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2019-12,111.00,96178.00,1.15
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2020-12,270.00,156483.00,1.73
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2021-12,1674.00,270361.00,6.19
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2016-12,8.00,10497.00,0.76
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2017-12,5.00,22096.00,0.23
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2018-12,0.00,22912.00,0.00
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2019-12,14.00,24066.00,0.58
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2020-12,6.00,16257.00,0.37
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2021-12,6.00,24577.00,0.24
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2016-12,10.00,9952.00,1.00
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2017-12,31.00,20805.00,1.49
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2018-12,14.00,21098.00,0.66
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2019-12,13.00,23360.00,0.56
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2020-12,58.00,13291.00,4.36
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),11,"Bogotá, D.C.",1000,Tasa,2021-12,10.00,19379.00,0.52
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2017-06,1072.00,929992.00,1.15
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2017-12,982.00,1016247.00,0.97
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2018-06,1081.00,728401.00,1.48
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2018-12,1367.00,1102656.00,1.24
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2019-06,1300.00,1154999.00,1.13
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2019-12,1026.00,1207132.00,0.85
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2020-03,483.00,653888.00,0.74
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2020-06,625.00,1208436.00,0.52
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2020-09,796.00,407831.00,1.95
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2020-12,629.00,936233.00,0.67
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2021-03,754.00,187711.00,4.02
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2021-06,816.00,182450.00,4.47
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2021-09,840.00,468503.00,1.79
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2021-12,724.00,442486.00,1.64
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2022-03,739.00,309422.00,2.39
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2022-06,580.00,445419.00,1.30
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2022-09,726.00,527602.00,1.38
Tasa de caída de pacientes en el servicio de hospitalización,11,"Bogotá, D.C.",1000,Tasa,2022-12,753.00,238393.00,3.16
Tasa de caída de pacientes en el servicio de urgencias,11,"Bogotá, D.C.",1000,Tasa,2017-06,243.00,307389.00,0.79
Tasa de caída de pacientes en el servicio de urgencias,11,"Bogotá, D.C.",1000,Tasa,2017-12,262.00,311529.00,0.84
Tasa de caída de pacientes en el servicio de urgencias,11,"Bogotá, D.C.",1000,Tasa,2018-06,286.00,655986.00,0.44
Tasa de caída de pacientes en el servicio de urgencias,11,"Bogotá, D.C.",1000,Tasa,2018-12,349.00,320912.00,1.09
Tasa de caída de pacientes en el servicio de urgencias,11,"Bogotá, D.C.",1000,Tasa,2019-06,282.00,312100.00,0.90
